Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
39.13,30,-114.500,-33.563,-6.000,51.563,0.438,-4.375,1.130,-2.260,9.380,-0.220,-0.100,-0.080,1.360,-2.150,9.460,359.875,7.938,12.313
39.154,30,-114.500,-33.563,-6.000,49.500,5.188,-5.188,0.640,-2.310,9.040,-0.690,-0.390,-0.480,1.330,-1.910,9.520,359.875,7.813,11.313
39.178,30,-115.250,-34.250,-4.750,58.938,-5.313,2.625,0.960,-2.040,9.340,-0.380,-0.320,-0.210,1.340,-1.720,9.550,359.750,7.875,10.188
39.222,30,-115.250,-36.063,-5.563,47.688,4.875,-6.688,1.160,-1.650,9.360,-0.180,-0.280,-0.240,1.350,-1.370,9.610,359.625,7.938,8.063
39.244,30,-115.250,-36.063,-5.563,46.875,7.063,-5.625,0.580,-1.810,9.180,-0.690,-0.250,-0.350,1.330,-1.120,9.650,359.750,7.750,6.625
39.269,30,-115.250,-36.063,-5.563,53.625,0.938,-0.438,1.060,-0.420,9.590,-0.250,0.520,-0.070,1.320,-0.940,9.660,359.687,7.750,5.563
39.317,30,-116.000,-38.250,-4.000,46.438,10.125,-13.062,0.880,-0.950,9.480,-0.580,-0.260,-0.320,1.270,-0.540,9.700,0.000,7.438,3.188
39.338,30,-114.875,-38.563,-4.563,47.063,6.313,-7.938,0.700,-0.950,8.760,-0.540,-0.560,-0.950,1.240,-0.390,9.710,0.125,7.313,2.250
39.364,30,-114.875,-38.563,-4.563,43.625,-3.188,1.938,0.730,-0.030,9.450,-0.510,0.210,-0.260,1.250,-0.240,9.720,0.000,7.313,1.000
39.385,30,-114.188,-40.000,-4.563,42.875,-3.063,-3.250,0.770,-0.550,9.540,-0.490,-0.510,-0.170,1.260,-0.030,9.720,0.063,7.375,0.188
39.43,30,-114.875,-41.063,-3.000,0.500,0.063,-3.375,0.810,-0.370,9.390,-0.450,-0.470,-0.320,1.270,0.090,9.720,0.063,7.438,-0.500
39.455,30,-114.875,-41.063,-3.000,-10.125,-3.563,5.688,0.820,0.250,9.450,-0.350,0.050,-0.150,1.290,0.040,9.720,0.063,7.563,-0.250
39.479,30,-114.500,-41.000,-3.875,-15.688,-4.125,-3.375,0.990,-0.190,9.440,-0.310,-0.190,-0.270,1.300,0.000,9.710,0.125,7.625,0.000
39.501,30,-114.500,-41.000,-3.875,-15.375,-3.875,-6.438,0.630,-0.920,9.300,-0.680,-0.880,-0.410,1.310,-0.040,9.710,0.438,7.688,0.500
39.545,30,-115.250,-40.875,-2.750,-44.188,-10.063,5.500,1.460,0.380,9.280,0.630,0.960,-0.640,1.370,-0.360,9.700,0.688,8.000,2.125
39.569,30,-115.250,-40.875,-2.750,-51.438,-10.813,-5.375,1.940,0.640,9.220,0.730,-0.170,-0.990,1.400,-0.550,9.680,1.000,8.250,3.250
39.59,30,-114.875,-39.688,-2.750,-67.875,-16.625,-19.250,0.720,0.990,9.430,-0.740,1.770,-0.230,1.460,-0.780,9.660,1.500,8.563,4.625
39.616,30,-114.875,-39.688,-2.750,-44.188,-4.313,-32.938,0.030,-3.600,8.890,-1.450,-2.660,-0.750,1.510,-0.980,9.630,2.250,8.813,5.813
39.657,30,-115.875,-39.375,-3.563,-51.875,5.188,-9.375,1.040,-0.920,10.040,-0.470,0.360,0.430,1.520,-1.290,9.600,2.625,8.875,7.625
39.681,30,-114.750,-38.250,-4.250,-56.875,38.563,-37.250,0.830,-1.910,9.120,-0.570,-0.450,-0.460,1.410,-1.450,9.590,3.500,8.250,8.625
39.705,30,-114.750,-38.250,-4.250,-26.125,23.375,-19.625,1.180,-1.100,9.040,-0.150,0.440,-0.540,1.310,-1.560,9.590,4.125,7.688,9.250
39.729,30,-114.063,-37.188,-4.750,-2.563,15.750,-15.750,1.250,-2.220,8.170,-0.100,-0.840,-1.640,1.280,-1.550,9.590,4.375,7.500,9.125
39.785,30,-113.688,-35.375,-4.875,53.688,-22.500,-0.625,0.910,-1.260,9.540,-0.640,-0.190,-0.080,1.460,-1.100,9.630,4.188,8.563,6.500
39.81,30,-113.688,-35.375,-4.875,51.937,-14.438,0.000,0.760,-1.700,9.880,-0.750,-0.760,0.240,1.520,-0.940,9.640,4.125,8.875,5.563
39.833,30,-113.187,-37.875,-5.000,34.188,7.875,1.063,0.360,1.150,9.090,-1.140,1.960,-0.550,1.510,-0.800,9.650,4.188,8.813,4.313
39.857,30,-113.187,-37.875,-5.000,48.313,11.000,-11.313,1.110,-1.410,8.940,-0.240,-0.220,-0.380,1.470,-0.570,9.670,4.250,8.625,3.375
39.901,30,-114.562,-37.875,-4.500,44.063,3.188,-4.813,0.860,-0.680,9.360,-0.580,-0.380,-0.320,1.440,-0.300,9.690,4.375,8.438,1.750
39.927,30,-114.188,-39.375,-3.250,44.000,0.188,-3.188,0.890,-0.710,9.450,-0.530,-0.540,-0.240,1.430,-0.170,9.700,4.313,8.375,0.500
39.949,30,-114.188,-39.375,-3.250,35.187,-1.625,0.313,1.200,0.160,9.490,-0.230,0.190,-0.200,1.430,-0.020,9.700,4.313,8.438,0.125
39.976,30,-114.063,-41.500,-3.000,-29.500,-0.313,-2.750,0.950,-0.690,9.530,-0.480,-0.580,-0.160,1.440,-0.110,9.690,4.375,8.438,0.625
40.017,30,-114.063,-41.500,-3.000,-0.750,0.250,-0.625,0.980,-0.180,9.540,-0.460,-0.030,-0.150,1.440,-0.140,9.690,4.438,8.438,0.875
40.038,30,-114.500,-38.875,-5.000,-6.875,1.375,-2.563,1.130,-0.490,9.610,-0.620,-0.400,-0.340,1.440,-0.160,9.690,4.500,8.438,1.000
40.062,30,-114.500,-38.875,-5.000,-0.563,0.750,-5.125,1.080,-0.630,9.630,-0.340,-0.460,-0.060,1.420,-0.170,9.700,4.563,8.375,1.000
40.085,30,-114.063,-40.750,-3.000,-14.125,1.625,-0.125,0.820,-0.910,9.350,-0.590,-0.690,-0.340,1.420,-0.210,9.700,4.625,8.313,1.313
40.129,30,-114.500,-39.250,-3.188,-3.125,-3.313,0.438,0.970,-0.380,9.510,-0.450,-0.130,-0.170,1.430,-0.250,9.690,4.563,8.375,1.500
40.151,30,-114.500,-39.250,-3.188,-2.313,-0.188,1.125,1.040,-0.460,9.600,-0.380,-0.190,-0.090,1.420,-0.260,9.690,4.563,8.375,1.563
40.175,30,-114.500,-39.250,-3.188,-2.750,1.063,-1.250,0.810,-0.820,9.490,-0.580,-0.540,-0.200,1.400,-0.280,9.700,4.563,8.250,1.625
40.196,30,-113.750,-41.063,-2.500,1.750,0.375,2.250,1.030,-0.440,9.400,-0.370,-0.160,-0.290,1.400,-0.280,9.700,4.500,8.250,1.625
40.24,30,-113.500,-41.063,-3.188,-5.125,0.500,-3.563,0.970,-0.580,9.490,-0.400,-0.250,-0.200,1.380,-0.320,9.700,4.688,8.063,1.875
40.276,30,-113.500,-40.750,-2.500,-1.563,0.438,-0.625,0.960,-0.670,9.430,-0.400,-0.330,-0.270,1.370,-0.340,9.700,4.688,8.000,2.000
40.298,30,-113.500,-40.750,-2.500,1.313,-0.438,-0.938,0.970,-0.660,9.520,-0.380,-0.310,-0.180,1.350,-0.350,9.700,4.688,7.938,2.063
40.322,30,-113.500,-40.750,-2.500,1.563,0.250,0.000,1.080,-0.260,9.510,-0.260,0.080,-0.180,1.340,-0.350,9.700,4.688,7.875,2.063
40.365,30,-113.750,-40.750,-2.875,1.688,-1.000,-1.563,0.960,-0.600,9.480,-0.370,-0.250,-0.220,1.330,-0.350,9.700,4.813,7.813,2.063
40.387,30,-113.750,-40.000,-3.688,2.563,-1.500,-0.625,0.970,-0.670,9.510,-0.350,-0.310,-0.190,1.320,-0.350,9.700,4.813,7.750,2.063
40.41,30,-113.750,-40.000,-3.688,-2.563,0.063,2.375,0.920,-0.420,9.480,-0.210,-0.240,-0.220,1.310,-0.370,9.710,4.750,7.688,2.188
40.453,30,-114.063,-38.875,-2.875,4.438,-0.938,4.563,1.020,-0.020,9.540,-0.280,0.340,-0.160,1.300,-0.360,9.710,4.625,7.625,2.125
40.479,30,-113.500,-40.375,-4.375,5.375,0.313,-1.750,0.890,-0.370,9.510,-0.410,-0.020,-0.190,1.300,-0.350,9.710,4.625,7.625,2.063
40.5,30,-113.500,-40.375,-4.375,7.313,0.313,-2.938,1.080,-0.420,9.520,-0.320,-0.410,-0.300,1.300,-0.310,9.710,4.688,7.625,1.813
40.524,30,-113.500,-40.375,-4.375,2.875,1.375,-2.500,1.020,-0.530,9.480,-0.280,-0.220,-0.220,1.300,-0.300,9.710,4.750,7.625,1.750
40.565,30,-113.750,-41.063,-3.188,11.063,1.188,-0.438,1.000,-0.310,9.460,-0.280,-0.060,-0.250,1.290,-0.250,9.710,4.750,7.563,1.438
40.588,30,-113.750,-40.750,-3.188,9.313,1.063,-3.188,1.080,-0.140,9.490,-0.200,0.070,-0.210,1.280,-0.210,9.710,4.813,7.500,1.188
40.612,30,-113.750,-40.750,-3.188,5.250,1.063,-3.188,0.960,-0.570,9.600,-0.310,-0.380,-0.110,1.280,-0.180,9.720,4.875,7.500,1.063
40.636,30,-113.063,-41.500,-3.688,6.563,2.438,0.625,1.190,-0.030,9.420,-0.070,0.130,-0.290,1.270,-0.160,9.720,4.875,7.438,0.938
40.679,30,-113.750,-41.500,-3.188,18.000,0.063,1.313,0.820,-0.360,9.440,-0.440,-0.260,-0.280,1.260,-0.100,9.720,4.875,7.375,0.563
40.7,30,-113.750,-41.500,-3.188,23.563,0.063,1.938,0.950,0.280,9.680,-0.300,0.300,-0.040,1.250,0.010,9.720,4.813,7.313,0.000
40.724,30,-113.750,-41.500,-3.188,19.188,4.125,-4.000,0.870,-0.070,9.550,-0.480,-0.330,-0.220,1.240,0.070,9.720,4.813,7.250,-0.438
40.745,30,-114.063,-41.500,-1.688,25.250,5.000,-2.688,0.880,0.260,9.510,-0.340,0.110,-0.210,1.220,0.150,9.720,4.875,7.125,-0.875
40.803,30,-114.500,-40.750,-3.188,21.500,5.625,-3.250,0.900,0.360,9.360,-0.240,0.000,-0.360,1.140,0.360,9.730,5.000,6.688,-2.125
40.828,30,-114.500,-40.750,-3.188,14.563,3.313,-3.750,1.070,0.100,9.410,-0.050,-0.310,-0.310,1.130,0.410,9.730,5.063,6.563,-2.438
40.849,30,-113.500,-43.000,-2.063,10.125,1.000,-4.688,0.930,0.380,9.560,-0.190,-0.070,-0.160,1.120,0.450,9.730,5.125,6.563,-2.625
40.872,30,-113.500,-43.000,-2.063,7.125,3.125,-3.688,0.750,0.550,9.590,-0.350,0.070,-0.130,1.110,0.480,9.730,5.188,6.438,-2.875
40.912,30,-113.500,-43.000,-2.500,8.563,1.875,-1.313,0.820,0.550,9.460,-0.260,0.070,-0.170,1.080,0.540,9.730,5.313,6.313,-3.125
40.936,30,-113.500,-43.688,-2.000,7.063,0.750,-4.938,0.590,0.320,9.450,-0.480,-0.230,-0.270,1.070,0.560,9.730,5.375,6.250,-3.250
40.957,30,-113.500,-43.688,-2.000,6.500,-1.063,-3.375,0.760,0.530,9.350,-0.300,-0.050,-0.370,1.070,0.580,9.730,5.500,6.250,-3.375
40.983,30,-113.500,-44.063,-2.000,4.938,-2.125,-3.375,0.790,0.380,9.510,-0.270,-0.210,-0.210,1.060,0.600,9.720,5.563,6.250,-3.500
41.024,30,-113.500,-44.063,-2.000,-21.125,-0.375,0.063,0.620,0.350,9.490,-0.430,-0.210,-0.230,1.060,0.530,9.730,5.563,6.188,-3.125
41.045,30,-113.750,-43.688,-0.875,-30.375,-1.563,3.375,0.700,0.170,9.500,-0.350,-0.250,-0.230,1.050,0.420,9.740,5.563,6.188,-2.438
41.067,30,-113.750,-43.688,-0.875,-44.750,-0.063,0.750,0.690,-0.020,9.430,-0.350,-0.300,-0.310,1.050,0.280,9.740,5.563,6.125,-1.625
41.09,30,-112.687,-41.500,-3.688,-44.625,-1.625,2.313,0.830,-0.060,9.460,-0.220,-0.190,-0.280,1.050,0.130,9.740,5.563,6.188,-0.375
41.134,30,-113.500,-41.500,-3.188,-7.250,-1.313,-2.750,0.960,-0.130,9.950,-0.100,-0.110,0.200,1.060,-0.010,9.740,5.625,6.250,0.063
41.155,30,-113.500,-41.500,-3.188,7.125,4.000,-5.938,1.030,0.000,9.680,-0.010,-0.180,-0.150,1.050,0.000,9.740,5.750,6.125,0.000
41.178,30,-113.500,-41.500,-3.188,8.625,7.375,-3.375,0.960,0.120,9.500,-0.050,0.070,-0.240,1.020,0.050,9.750,5.813,6.000,-0.250
41.199,30,-113.500,-40.750,-2.875,30.563,7.188,-6.000,0.920,-0.010,9.340,-0.080,-0.160,-0.400,1.000,0.140,9.750,5.938,5.750,-1.188
41.25,30,-112.250,-41.500,-2.875,22.938,3.063,-7.813,0.810,0.380,9.890,-0.150,0.000,0.140,0.960,0.370,9.750,6.188,5.563,-2.375
41.275,30,-112.250,-41.500,-2.875,22.563,8.250,-9.375,0.650,0.160,9.430,-0.280,-0.290,-0.310,0.920,0.490,9.750,6.375,5.375,-2.875
41.296,30,-112.000,-43.688,-2.875,23.438,6.688,-7.625,0.410,0.330,9.270,-0.480,-0.230,-0.460,0.900,0.570,9.740,6.438,5.250,-3.313
41.323,30,-112.000,-43.688,-2.875,27.313,1.000,-3.375,0.700,0.630,9.580,-0.190,-0.030,-0.150,0.890,0.660,9.740,6.500,5.250,-3.875
41.364,30,-112.000,-43.000,-1.750,35.375,-3.063,-2.938,0.420,0.400,9.160,0.200,0.060,2.310,0.900,0.930,9.720,6.625,5.250,-5.438
41.388,30,-112.000,-44.375,-1.250,30.250,-4.313,1.813,0.380,1.930,9.000,-0.270,0.580,0.040,0.900,1.010,9.710,6.563,5.250,-5.938
41.41,30,-112.000,-44.375,-1.250,14.438,9.188,-11.812,0.330,0.450,9.300,-0.540,-0.610,-0.400,0.870,1.070,9.700,6.750,5.063,-6.313
41.435,30,-111.563,-45.062,-1.688,-12.563,9.188,-4.813,0.320,0.790,9.380,-0.520,-0.250,-0.320,0.840,1.040,9.710,6.875,4.813,-5.875
41.476,30,-111.563,-45.062,-1.688,-30.187,10.750,-2.250,0.590,0.540,9.510,-0.170,-0.320,-0.220,0.750,0.810,9.740,7.000,4.375,-4.750
41.497,30,-112.000,-44.063,-2.063,-37.500,10.000,-2.188,0.700,0.780,9.440,-0.010,0.090,-0.300,0.720,0.680,9.750,7.063,4.188,-4.000
41.522,30,-112.000,-44.063,-2.063,-48.250,8.063,-2.125,0.560,-0.030,9.220,-0.120,-0.550,-0.540,0.690,0.520,9.760,7.125,4.000,-3.000
41.544,30,-111.563,-43.250,-2.000,-52.250,2.438,5.500,0.350,-0.160,9.510,-0.330,-0.510,-0.250,0.680,0.250,9.770,7.063,3.938,-1.500
41.588,30,-110.750,-43.250,-3.250,-36.625,-1.125,5.063,0.360,-0.340,9.710,-0.480,-0.280,-0.220,0.680,0.000,9.780,6.875,3.938,0.000
41.609,30,-110.750,-43.250,-3.250,2.313,-0.750,6.000,0.690,-0.060,9.600,0.010,-0.060,-0.170,0.680,0.000,9.780,6.688,3.938,0.000
41.635,30,-111.063,-40.375,-4.063,14.750,-2.313,3.688,0.780,0.460,9.630,0.090,0.440,-0.140,0.680,0.020,9.780,6.625,4.000,-0.250
41.656,30,-111.063,-40.375,-4.063,9.375,0.125,-2.500,0.200,-0.350,9.280,-0.340,-0.720,-0.220,0.690,0.070,9.780,6.625,4.000,-0.438
41.699,30,-110.375,-41.750,-3.000,15.125,-0.500,5.125,0.360,-0.150,9.450,-0.330,-0.290,-0.320,0.690,0.140,9.780,6.375,4.000,-0.938
41.736,30,-111.063,-42.063,-3.000,14.438,-0.188,2.563,0.270,0.160,9.420,-0.410,-0.050,-0.350,0.680,0.210,9.780,6.250,4.000,-1.375
41.757,30,-111.063,-42.063,-3.000,11.688,-3.688,4.813,0.320,-0.330,9.410,-0.350,-0.470,-0.370,0.690,0.250,9.770,6.125,4.000,-1.500
41.781,30,-111.063,-42.063,-3.000,12.250,-6.313,14.250,0.630,0.500,9.620,-0.070,0.200,-0.150,0.710,0.290,9.770,5.813,4.125,-1.688
41.821,30,-110.000,-42.500,-3.250,12.625,2.063,1.375,0.730,0.260,9.690,0.000,-0.110,-0.080,0.720,0.370,9.770,5.563,4.188,-2.188
41.844,30,-110.687,-42.875,-2.063,15.438,7.188,3.563,0.270,0.370,9.370,-0.410,-0.040,-0.390,0.690,0.420,9.770,5.438,4.000,-2.625
41.868,30,-110.687,-42.875,-2.063,12.875,1.188,7.438,0.460,0.820,9.520,-0.220,0.330,-0.240,0.680,0.480,9.770,5.313,4.000,-2.813
41.892,30,-111.063,-42.875,-1.375,8.188,0.188,5.250,0.240,0.100,9.350,-0.440,-0.400,-0.410,0.690,0.510,9.760,5.125,4.000,-3.000
41.934,30,-111.063,-42.875,-1.375,7.563,-3.625,21.688,0.810,0.920,9.710,0.070,0.350,-0.050,0.730,0.570,9.760,4.438,4.313,-3.313
41.955,30,-110.687,-43.563,-2.563,9.563,1.250,10.500,0.490,0.390,9.460,-0.230,-0.190,-0.290,0.730,0.590,9.760,4.063,4.313,-3.563
41.979,30,-110.687,-43.563,-2.563,9.875,-1.000,6.000,0.560,0.850,9.580,-0.170,0.220,-0.170,0.740,0.640,9.750,3.938,4.313,-3.750
42.0,30,-111.063,-41.688,-2.063,3.750,-0.063,4.188,0.290,0.570,9.330,-0.440,-0.060,-0.420,0.730,0.640,9.750,3.875,4.313,-3.750
42.042,30,-112.187,-43.563,-3.063,-37.625,-8.875,12.250,0.750,0.910,9.620,-0.020,0.490,-0.130,0.780,0.420,9.760,3.625,4.563,-2.500
42.065,30,-112.187,-43.563,-3.063,-56.500,-6.438,6.063,0.520,-0.100,9.450,-0.270,-0.340,-0.310,0.800,0.240,9.770,3.500,4.750,-0.813
42.089,30,-111.063,-43.563,-2.250,-55.625,-10.500,10.750,0.630,0.070,9.520,-0.190,0.020,-0.240,0.840,-0.040,9.760,3.375,4.938,0.250
42.11,30,-111.063,-43.563,-2.250,-50.375,-6.750,2.313,0.720,0.070,9.710,-0.140,0.270,-0.050,0.860,-0.190,9.760,3.375,5.063,1.125
42.156,30,-112.063,-41.375,-3.375,18.875,1.813,-9.188,0.440,0.360,9.500,-0.420,0.640,-0.250,0.860,-0.270,9.760,3.750,5.000,1.313
42.18,30,-112.063,-41.375,-3.375,21.563,7.563,-11.938,0.720,-0.300,9.560,-0.120,-0.110,-0.200,0.830,-0.160,9.760,3.938,4.875,0.938
42.213,30,-112.063,-40.687,-5.063,7.313,2.188,2.188,0.530,0.560,9.360,-0.280,0.690,-0.410,0.820,-0.120,9.770,3.938,4.813,0.688
42.239,30,-112.063,-41.375,-5.000,17.938,-0.063,-4.625,0.820,-0.670,9.650,0.000,-0.600,-0.110,0.820,-0.060,9.770,4.063,4.750,0.250
42.28,30,-112.063,-41.375,-5.000,5.813,-1.750,4.938,0.620,-0.150,9.590,-0.200,-0.130,-0.170,0.820,-0.010,9.770,3.938,4.813,0.000
42.301,30,-111.750,-40.687,-3.750,7.063,1.250,1.063,0.640,0.510,9.240,-0.170,0.470,-0.520,0.820,0.030,9.770,3.938,4.813,-0.188
42.328,30,-111.750,-40.687,-3.750,30.000,-1.313,-7.188,0.780,-0.850,9.520,-0.030,-1.000,-0.240,0.820,0.150,9.770,4.063,4.750,-0.875
42.349,30,-111.750,-41.688,-3.375,23.438,-6.813,3.625,0.590,0.380,9.440,-0.240,0.160,-0.320,0.850,0.260,9.760,4.000,4.938,-1.500
42.392,30,-112.063,-42.500,-2.563,15.063,-2.500,0.375,0.450,0.110,9.530,-0.310,-0.470,-0.320,0.870,0.380,9.760,3.938,5.063,-2.250
42.413,30,-112.063,-42.500,-2.563,18.813,-3.813,3.125,0.660,0.220,9.390,-0.210,-0.220,-0.350,0.880,0.440,9.750,3.938,5.125,-2.563
42.439,30,-112.063,-41.688,-3.375,28.125,-7.250,4.813,0.920,0.680,9.390,0.010,0.160,-0.350,0.900,0.520,9.750,3.813,5.250,-3.063
42.46,30,-112.063,-41.688,-3.375,28.688,-7.125,3.688,0.810,0.940,9.500,-0.050,0.180,-0.540,0.940,0.660,9.730,3.688,5.500,-3.875
42.503,30,-111.750,-42.875,-2.188,21.875,-9.000,0.688,0.720,0.200,9.710,-0.270,-0.620,-0.010,0.990,0.820,9.720,3.688,5.813,-4.813
42.529,30,-111.750,-42.875,-2.188,-15.188,-10.500,8.688,0.620,0.560,9.630,-0.400,-0.210,-0.080,1.020,0.780,9.720,3.563,6.000,-4.563
42.55,30,-112.875,-42.063,-0.688,-25.187,-10.813,10.688,0.850,0.670,9.520,-0.200,-0.020,-0.190,1.070,0.650,9.720,3.313,6.313,-3.813
42.574,30,-112.875,-42.063,-0.688,-44.250,-6.063,3.063,0.790,0.260,9.480,-0.300,-0.240,-0.240,1.100,0.510,9.730,3.250,6.438,-3.000
42.617,30,-111.750,-43.500,-2.250,-42.562,-6.125,7.250,1.000,0.010,9.590,-0.130,-0.220,-0.140,1.140,0.240,9.730,3.063,6.688,-0.938
42.642,30,-111.750,-42.000,-3.875,-49.688,-6.563,7.875,1.170,-0.260,9.840,0.010,-0.340,0.110,1.170,0.010,9.730,2.938,6.875,0.000
42.663,30,-111.750,-42.000,-3.875,-22.687,-5.438,5.563,1.110,-0.370,9.570,-0.070,-0.340,-0.160,1.190,-0.030,9.730,2.813,7.000,0.125
42.719,30,-111.375,-41.250,-2.688,-1.875,-1.688,-1.000,1.020,-0.030,9.790,-0.190,-0.080,0.060,1.220,0.040,9.720,2.750,7.125,-0.188
42.743,30,-112.063,-41.563,-3.000,7.438,-0.750,-1.000,1.020,0.150,9.440,-0.200,0.100,-0.280,1.220,0.070,9.720,2.750,7.188,-0.438
42.764,30,-112.063,-41.563,-3.000,10.375,-0.500,-3.313,1.030,-0.120,9.450,-0.190,-0.220,-0.270,1.220,0.100,9.720,2.750,7.125,-0.563
42.789,30,-112.000,-41.563,-3.000,10.500,-3.000,-0.500,1.220,0.110,8.950,0.000,-0.010,-0.770,1.230,0.120,9.720,2.750,7.188,-0.750
42.83,30,-112.000,-41.563,-3.000,17.750,-5.875,-2.438,1.190,0.160,9.130,-0.080,-0.090,-0.580,1.270,0.260,9.720,2.688,7.438,-1.500
42.851,30,-111.687,-40.563,-3.375,32.438,-7.563,-2.063,1.050,0.430,9.780,-0.240,0.070,0.060,1.300,0.400,9.710,2.750,7.625,-2.375
42.875,30,-111.687,-40.563,-3.375,25.250,-5.375,-5.625,1.030,0.440,9.170,-0.290,-0.040,-0.520,1.320,0.480,9.700,2.813,7.688,-2.813
42.898,30,-112.375,-42.375,-2.563,26.813,-4.938,-3.875,1.080,0.440,9.470,-0.240,-0.110,-0.220,1.330,0.560,9.690,2.875,7.750,-3.313
42.941,30,-111.250,-43.500,-1.750,36.437,0.000,-6.875,1.250,0.880,9.810,-0.080,0.090,0.130,1.330,0.780,9.680,3.000,7.813,-4.625
42.962,30,-111.250,-43.500,-1.750,39.750,16.063,-5.250,1.200,0.920,9.560,-0.090,0.010,-0.110,1.260,0.980,9.670,3.063,7.375,-5.813
42.986,30,-111.250,-43.500,-1.750,43.063,18.188,-12.750,0.690,0.630,9.110,-0.100,0.270,-0.080,1.200,1.130,9.660,3.250,7.063,-6.625
43.007,30,-111.687,-43.063,-1.375,28.563,12.437,-13.500,0.920,1.110,9.240,-0.230,-0.120,-0.410,1.160,1.240,9.650,3.438,6.750,-7.313
43.052,30,-112.000,-44.875,-0.188,10.875,10.750,-13.125,0.580,0.990,9.310,-0.490,-0.390,-0.320,1.050,1.390,9.640,4.000,6.188,-8.188
43.076,30,-112.000,-44.875,-0.188,-4.250,8.938,-6.063,0.750,1.230,9.450,-0.270,-0.140,-0.190,1.020,1.380,9.650,4.125,6.000,-8.125
43.099,30,-110.875,-45.687,-0.563,-14.313,12.750,-11.187,0.330,1.820,9.170,-0.650,0.470,-0.480,0.990,1.350,9.660,4.250,5.750,-7.938
43.123,30,-110.875,-45.687,-0.563,1.563,25.938,-21.875,1.060,0.900,9.270,-0.290,-0.230,-0.900,0.850,1.360,9.670,4.813,4.938,-8.000
43.167,30,-110.187,-45.188,-0.688,-25.938,9.813,-9.063,0.490,1.180,9.440,-0.170,-0.140,-0.250,0.660,1.330,9.690,5.438,3.875,-7.813
43.202,30,-108.000,-45.188,-0.688,-21.750,11.688,-2.188,0.310,0.910,9.190,-0.310,-0.330,-0.500,0.610,1.210,9.710,5.500,3.563,-7.125
43.226,30,-108.000,-45.188,-0.688,-21.625,3.875,0.750,0.610,0.800,9.760,0.010,-0.320,0.040,0.600,1.120,9.720,5.500,3.500,-6.625
43.25,30,-107.187,-44.563,-1.000,-38.125,1.188,7.688,0.300,0.940,9.570,-0.280,-0.060,-0.160,0.590,1.010,9.730,5.375,3.438,-5.875
43.293,30,-107.562,-42.750,-1.875,-38.625,1.688,4.000,0.530,0.700,9.580,-0.030,-0.080,-0.170,0.570,0.780,9.750,5.250,3.313,-4.563
43.314,30,-107.562,-42.750,-1.875,-27.188,4.563,6.250,0.170,0.340,9.290,-0.290,0.020,-0.210,0.550,0.640,9.760,5.125,3.188,-3.750
43.338,30,-107.562,-42.750,-1.875,-17.188,4.000,4.375,0.380,0.840,9.630,-0.360,0.070,-0.270,0.530,0.570,9.770,5.063,3.125,-3.313
43.359,30,-107.187,-44.188,-1.500,-35.500,0.500,4.250,0.380,-0.010,9.420,-0.140,-0.480,-0.350,0.530,0.460,9.780,5.000,3.063,-2.688
43.404,30,-107.500,-42.375,-2.688,-24.562,-0.375,9.688,0.180,0.550,9.670,-0.350,0.270,-0.110,0.540,0.230,9.780,4.563,3.125,-1.313
43.428,30,-107.500,-42.375,-2.688,-35.000,-4.063,11.438,0.280,0.010,9.650,-0.270,-0.080,-0.130,0.550,0.100,9.790,4.375,3.250,-0.625
43.451,30,-106.687,-42.750,-3.188,-25.250,-9.875,3.688,0.350,-0.110,9.490,-0.230,-0.120,-0.290,0.590,0.000,9.780,4.313,3.438,0.000
43.475,30,-106.687,-42.750,-3.188,5.000,-8.875,1.438,0.730,0.320,10.010,-0.090,0.250,-0.110,0.620,0.020,9.780,4.250,3.625,-0.125
43.519,30,-106.250,-42.375,-2.250,25.063,-4.875,-3.813,0.480,0.310,9.580,-0.120,0.180,-0.200,0.600,0.120,9.780,4.438,3.563,-0.688
43.545,30,-106.187,-41.188,-3.500,20.000,-1.750,-3.563,0.600,0.130,9.500,-0.010,-0.050,-0.270,0.620,0.190,9.780,4.500,3.625,-1.125
43.566,30,-106.187,-41.188,-3.500,24.063,1.188,-0.625,0.280,0.330,9.470,-0.660,-0.220,-0.320,0.610,0.310,9.780,4.563,3.563,-1.813
43.59,30,-106.187,-41.188,-3.500,20.313,-4.313,-4.313,0.600,0.100,9.590,-0.030,-0.260,-0.170,0.630,0.370,9.770,4.625,3.688,-2.188
43.63,30,-105.875,-43.000,-2.750,21.688,-2.438,-6.063,0.430,0.560,9.390,-0.210,0.040,-0.370,0.650,0.520,9.770,4.813,3.750,-3.063
43.653,30,-107.375,-43.750,-2.250,17.625,-5.313,-5.625,0.480,0.550,9.580,-0.180,-0.030,-0.180,0.660,0.580,9.760,4.938,3.875,-3.563
43.682,30,-107.375,-43.750,-2.250,23.125,3.063,-4.625,0.560,0.360,9.450,-0.100,-0.320,-0.300,0.660,0.680,9.750,5.063,3.875,-4.000
43.704,30,-106.562,-43.750,-2.375,29.625,7.000,1.500,0.240,0.690,9.490,-0.400,-0.070,-0.250,0.640,0.770,9.750,5.000,3.688,-4.813
