Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
20.772,30,-135.000,-40.000,11.375,2.938,-1.188,0.313,-0.390,-0.120,-9.350,0.060,0.010,0.500,-0.470,-0.120,-9.790,267.750,-2.750,179.250
20.816,30,-135.000,-39.563,13.062,-1.438,-1.063,-1.375,-0.290,-0.040,-9.620,0.180,0.070,0.160,-0.470,-0.110,-9.790,267.687,-2.750,179.250
20.84,30,-135.375,-39.563,11.063,-0.188,0.063,-0.188,-0.320,-0.110,-9.680,0.150,0.000,0.100,-0.470,-0.110,-9.790,267.687,-2.750,179.250
20.863,30,-135.375,-39.563,11.063,1.563,-0.375,0.875,-0.330,-0.160,-9.710,0.130,-0.050,0.060,-0.470,-0.120,-9.790,267.687,-2.750,179.250
20.887,30,-135.375,-39.563,11.063,1.938,0.063,0.563,-0.370,-0.170,-9.310,0.100,-0.040,0.480,-0.470,-0.130,-9.790,267.687,-2.750,179.187
20.928,30,-134.250,-38.875,11.875,-0.625,-1.125,-0.938,-0.270,-0.070,-9.620,0.190,0.060,0.160,-0.470,-0.130,-9.790,267.687,-2.750,179.187
20.951,30,-135.375,-38.875,13.500,0.188,0.625,-0.500,-0.320,-0.270,-9.770,0.140,-0.140,0.020,-0.470,-0.130,-9.790,267.687,-2.750,179.125
20.975,30,-135.375,-38.875,13.500,4.688,-5.313,1.063,-0.520,-0.210,-9.470,-0.020,-0.050,0.320,-0.490,-0.150,-9.790,267.687,-2.875,179.063
21.026,30,-133.875,-38.875,13.188,-1.750,-3.813,-3.063,-0.340,-0.130,-9.830,0.190,0.000,-0.040,-0.540,-0.140,-9.790,267.562,-3.125,179.125
21.05,30,-134.250,-38.875,13.188,0.688,-0.063,-1.500,-0.460,-0.030,-9.650,0.070,0.100,0.130,-0.540,-0.140,-9.790,267.500,-3.125,179.125
21.074,30,-134.250,-38.875,13.188,1.063,-0.125,-0.813,-0.420,0.060,-9.420,0.110,0.200,0.280,-0.540,-0.150,-9.790,267.500,-3.125,179.063
21.098,30,-134.250,-40.000,13.500,1.625,-0.750,0.563,-0.400,-0.080,-9.450,0.140,0.070,0.330,-0.540,-0.150,-9.790,267.500,-3.125,179.063
21.144,30,-135.375,-39.250,13.188,-0.313,-2.063,-0.813,-0.420,-0.220,-9.600,0.120,-0.060,0.180,-0.540,-0.150,-9.780,267.500,-3.188,179.063
21.165,30,-135.375,-39.250,13.188,-1.563,-1.813,-1.313,-0.360,-0.210,-9.620,0.200,-0.060,0.110,-0.550,-0.150,-9.780,267.438,-3.188,179.063
21.189,30,-135.375,-39.250,13.188,-1.000,0.313,-0.688,-0.380,-0.200,-9.860,0.160,-0.050,-0.070,-0.550,-0.140,-9.780,267.438,-3.188,179.125
21.214,30,-133.875,-39.250,12.563,0.563,1.813,0.250,-0.400,-0.100,-9.720,0.140,0.040,0.060,-0.540,-0.150,-9.790,267.438,-3.125,179.063
21.257,30,-134.687,-38.875,11.875,0.750,2.813,0.625,-0.370,-0.060,-9.560,0.140,0.080,0.220,-0.520,-0.150,-9.790,267.500,-3.000,179.063
21.282,30,-134.687,-38.875,11.875,-0.625,2.375,1.250,-0.390,-0.210,-9.520,0.120,-0.050,0.260,-0.510,-0.150,-9.790,267.500,-3.000,179.063
21.303,30,-134.250,-39.563,12.250,0.125,2.000,1.313,-0.400,-0.220,-9.670,0.100,-0.070,0.110,-0.500,-0.150,-9.790,267.562,-2.938,179.063
21.345,30,-134.687,-38.875,12.375,-0.125,0.188,0.063,-0.370,-0.200,-9.600,0.120,-0.050,0.180,-0.500,-0.150,-9.790,267.562,-2.875,179.063
21.368,30,-134.687,-38.875,12.375,1.125,-0.625,0.000,-0.420,-0.260,-9.420,0.080,-0.100,0.360,-0.500,-0.150,-9.790,267.562,-2.875,179.063
21.393,30,-134.687,-39.250,11.500,-0.188,-4.625,-1.375,-0.440,-0.230,-9.300,0.060,-0.070,0.480,-0.510,-0.150,-9.790,267.500,-2.938,179.063
21.414,30,-134.687,-39.250,11.500,-2.750,-4.500,-2.750,-0.420,-0.140,-9.550,0.090,0.000,0.230,-0.520,-0.150,-9.790,267.438,-3.125,179.125
21.457,30,-134.687,-39.250,12.375,1.625,-4.813,-1.250,-0.450,-0.260,-9.380,0.040,-0.100,0.250,-0.570,-0.150,-9.780,267.375,-3.313,179.063
21.488,30,-134.687,-39.250,12.375,-2.563,-6.125,-4.500,-0.510,-0.120,-9.570,0.070,0.020,0.210,-0.590,-0.140,-9.780,267.250,-3.500,179.125
21.509,30,-134.250,-38.875,11.500,-1.313,-6.750,-4.188,-0.410,0.110,-9.640,0.210,0.260,0.130,-0.620,-0.140,-9.780,267.188,-3.625,179.125
21.535,30,-134.250,-38.875,11.500,3.063,-4.875,0.000,-0.540,-0.150,-9.540,0.090,0.000,0.230,-0.630,-0.150,-9.780,267.125,-3.688,179.063
21.576,30,-135.375,-38.875,12.000,-0.813,-4.313,-2.938,-0.610,-0.240,-9.730,0.100,-0.060,0.000,-0.680,-0.160,-9.780,267.062,-3.938,179.000
21.6,30,-134.250,-38.875,13.062,-1.063,-5.688,-3.875,-0.550,-0.240,-9.760,0.240,0.140,0.030,-0.690,-0.160,-9.780,267.000,-4.063,179.000
21.623,30,-134.250,-38.875,13.062,3.625,-0.813,-0.438,-0.560,-0.060,-9.740,0.130,0.100,0.030,-0.700,-0.170,-9.770,267.000,-4.125,178.875
21.647,30,-134.250,-39.563,13.062,6.250,-1.563,1.000,-0.570,-0.130,-9.490,0.130,0.050,0.280,-0.700,-0.190,-9.770,267.000,-4.125,178.750
21.688,30,-134.250,-39.563,13.062,2.813,2.313,-0.500,-0.570,-0.300,-9.700,0.120,-0.070,0.070,-0.700,-0.220,-9.770,267.062,-4.063,178.625
21.709,30,-133.875,-38.500,13.375,4.625,-1.250,-0.188,-0.560,-0.190,-9.570,0.140,0.040,0.200,-0.700,-0.240,-9.770,267.062,-4.125,178.500
21.734,30,-133.875,-38.500,13.375,5.875,-1.250,-1.188,-0.520,-0.230,-9.740,0.190,0.030,0.030,-0.710,-0.260,-9.770,267.000,-4.125,178.437
21.776,30,-133.875,-38.875,13.188,12.250,-0.938,3.750,-0.530,0.100,-9.750,0.190,0.430,0.010,-0.720,-0.350,-9.770,267.125,-4.188,177.875
21.8,30,-135.000,-38.500,12.375,15.000,-1.688,3.688,-0.500,-0.400,-9.630,0.260,-0.020,0.300,-0.720,-0.400,-9.770,267.250,-4.250,177.562
21.821,30,-135.000,-38.500,12.375,17.938,0.000,4.188,-0.630,-0.440,-9.410,0.090,0.020,0.340,-0.720,-0.470,-9.760,267.375,-4.250,177.187
21.845,30,-134.250,-38.500,13.188,15.750,3.000,1.438,-0.490,-0.710,-10.150,0.220,-0.190,-0.380,-0.720,-0.520,-9.760,267.438,-4.188,176.937
21.886,30,-134.250,-38.500,13.188,31.313,-6.813,-5.125,-0.730,-0.910,-9.650,0.010,-0.210,0.090,-0.740,-0.700,-9.750,267.375,-4.313,175.875
21.907,30,-133.187,-37.750,11.563,28.750,-10.313,-2.625,-0.540,-0.670,-9.500,0.080,0.250,-0.110,-0.780,-0.870,-9.730,267.438,-4.563,174.875
21.942,30,-133.187,-37.750,11.563,16.438,0.625,4.625,-0.590,-1.060,-9.760,0.190,-0.140,-0.030,-0.780,-0.920,-9.730,267.500,-4.563,174.500
21.963,30,-133.187,-37.375,11.688,19.063,1.750,4.250,-0.800,-1.010,-9.270,-0.020,-0.020,0.440,-0.780,-0.990,-9.720,267.625,-4.563,174.125
22.009,30,-134.687,-35.563,11.375,20.313,-9.813,2.563,-0.420,-0.950,-9.260,0.350,0.190,0.470,-0.820,-1.140,-9.700,267.750,-4.813,173.250
22.033,30,-134.687,-35.563,11.375,14.375,0.750,5.563,-0.730,-1.100,-9.400,0.090,0.080,0.290,-0.820,-1.190,-9.690,267.875,-4.813,172.937
22.056,30,-133.187,-35.063,12.688,8.500,1.813,4.375,-0.780,-1.240,-9.570,0.030,-0.010,0.110,-0.820,-1.220,-9.690,268.000,-4.750,172.750
22.079,30,-133.187,-35.063,12.688,7.313,0.125,3.438,-0.730,-1.200,-9.150,0.070,0.050,0.490,-0.820,-1.250,-9.690,268.062,-4.750,172.562
22.122,30,-132.750,-34.688,12.563,3.375,-7.313,4.313,-0.520,-1.550,-9.400,0.330,-0.270,0.270,-0.850,-1.270,-9.680,268.187,-4.938,172.500
22.147,30,-133.187,-36.500,12.563,4.625,-1.000,5.750,-0.860,-1.310,-9.640,0.000,-0.030,0.030,-0.860,-1.280,-9.680,268.313,-5.063,172.375
22.168,30,-133.187,-36.500,12.563,8.313,0.375,1.875,-0.610,-1.660,-9.710,0.240,-0.350,-0.030,-0.860,-1.320,-9.670,268.375,-5.000,172.187
22.212,30,-133.187,-35.500,11.688,7.188,-0.438,1.125,-0.650,-1.240,-9.330,0.210,0.140,0.330,-0.860,-1.380,-9.660,268.500,-5.063,171.812
22.238,30,-133.187,-35.500,11.688,1.125,-4.938,2.000,-0.660,-1.350,-9.790,0.210,0.040,-0.130,-0.880,-1.390,-9.660,268.500,-5.125,171.750
22.259,30,-133.562,-35.000,11.500,4.875,-0.688,0.813,-0.710,-1.440,-9.920,0.170,-0.040,-0.250,-0.890,-1.420,-9.660,268.562,-5.188,171.625
22.283,30,-133.562,-35.000,11.500,13.750,0.313,2.563,-0.780,-1.390,-9.190,0.100,0.070,0.460,-0.890,-1.460,-9.650,268.625,-5.188,171.312
22.326,30,-132.375,-35.000,12.063,18.875,3.625,2.938,-0.720,-1.660,-9.700,0.140,-0.100,-0.060,-0.870,-1.550,-9.640,268.812,-5.063,170.562
22.351,30,-132.750,-35.000,11.563,24.125,-0.750,4.813,-0.870,-1.590,-8.810,0.000,0.030,0.810,-0.870,-1.630,-9.630,268.937,-5.063,170.187
22.379,30,-132.750,-35.000,11.563,7.063,1.063,-1.688,-0.600,-1.740,-9.350,0.280,-0.070,0.150,-0.860,-1.700,-9.610,268.937,-5.063,169.937
22.404,30,-133.875,-33.875,10.500,5.313,-2.438,-0.438,-0.580,-1.740,-9.640,0.310,0.110,0.040,-0.870,-1.720,-9.610,268.937,-5.125,169.812
22.447,30,-133.875,-33.875,10.500,8.313,-0.438,0.500,-0.690,-1.890,-9.800,0.190,-0.100,-0.200,-0.890,-1.780,-9.600,268.937,-5.188,169.437
22.468,30,-133.187,-33.188,10.750,13.188,-3.688,1.625,-0.710,-1.860,-9.300,0.180,-0.040,0.290,-0.900,-1.820,-9.590,269.000,-5.250,169.062
22.492,30,-133.187,-33.188,10.750,10.938,0.625,0.688,-0.680,-1.950,-9.790,0.210,-0.090,-0.210,-0.900,-1.860,-9.580,269.000,-5.250,168.875
22.513,30,-133.187,-33.563,9.688,14.438,-1.875,0.063,-0.710,-1.930,-9.420,0.310,0.070,0.180,-0.900,-1.920,-9.570,269.000,-5.313,168.562
22.556,30,-133.187,-33.500,10.063,16.188,-2.688,1.813,-0.750,-2.090,-9.460,0.160,-0.050,0.080,-0.910,-2.030,-9.540,269.062,-5.313,167.937
22.577,30,-133.187,-33.500,10.063,16.250,-6.000,3.813,-0.690,-1.850,-9.030,0.240,0.230,0.500,-0.930,-2.090,-9.530,269.187,-5.500,167.437
22.602,30,-132.750,-33.063,11.187,9.688,-8.250,4.313,-0.800,-1.810,-8.900,0.150,0.320,0.620,-0.960,-2.130,-9.520,269.250,-5.688,167.312
22.643,30,-132.750,-33.063,11.187,11.375,-7.625,5.688,-0.990,-2.310,-9.420,0.010,-0.150,0.080,-1.000,-2.160,-9.510,269.438,-5.938,167.000
22.664,30,-132.750,-32.250,9.875,14.313,-0.500,3.625,-0.910,-2.250,-9.400,0.090,-0.010,0.090,-1.010,-2.230,-9.490,269.500,-5.938,166.750
22.689,30,-132.750,-32.250,9.875,17.688,5.000,1.125,-0.890,-2.340,-9.340,0.110,-0.050,0.130,-1.000,-2.290,-9.480,269.562,-5.875,166.375
22.711,30,-133.062,-32.000,8.375,17.750,0.688,3.000,-0.790,-2.260,-8.910,0.200,0.080,0.550,-1.000,-2.370,-9.460,269.687,-5.813,165.875
22.755,30,-133.500,-31.563,8.375,11.063,-0.563,0.938,-0.700,-2.690,-9.640,0.240,-0.280,-0.070,-1.000,-2.450,-9.440,269.812,-5.875,165.437
22.776,30,-133.500,-31.563,8.375,24.188,-0.813,-0.500,-0.920,-2.520,-9.140,0.080,0.000,0.280,-1.000,-2.520,-9.420,269.812,-5.875,165.000
22.802,30,-132.687,-31.063,7.688,21.813,-3.063,-2.750,-0.800,-2.370,-8.680,0.200,0.220,0.720,-1.010,-2.590,-9.400,269.750,-5.875,164.500
22.828,30,-132.687,-31.063,7.688,10.000,-7.500,-0.938,-1.020,-2.420,-8.890,0.010,0.230,0.480,-1.030,-2.660,-9.380,269.687,-6.125,164.000
22.873,30,-132.000,-30.063,8.375,6.125,-7.125,-1.313,-1.100,-2.890,-9.590,-0.020,-0.170,-0.120,-1.100,-2.710,-9.350,269.625,-6.438,163.750
22.897,30,-132.000,-30.063,8.375,15.188,-2.625,-2.688,-1.060,-2.770,-9.350,0.060,0.040,0.120,-1.100,-2.770,-9.340,269.625,-6.438,163.438
22.918,30,-132.687,-30.375,8.063,18.250,-0.188,-3.063,-0.980,-2.650,-9.100,0.110,0.170,0.220,-1.100,-2.830,-9.320,269.562,-6.438,163.063
22.963,30,-132.250,-30.250,9.750,23.063,6.125,1.000,-1.020,-2.870,-9.200,0.040,0.080,0.080,-1.050,-2.980,-9.270,269.625,-6.188,162.125
22.986,30,-132.250,-30.250,9.750,22.687,14.250,2.000,-0.980,-3.080,-9.480,0.030,-0.020,-0.210,-1.010,-3.050,-9.260,269.750,-5.875,161.687
23.01,30,-132.000,-29.563,8.500,24.875,18.438,1.250,-0.790,-3.160,-8.980,0.160,-0.020,0.250,-0.950,-3.130,-9.240,269.937,-5.438,161.000
23.034,30,-132.000,-29.563,8.500,20.000,19.125,0.125,-0.550,-3.220,-8.980,0.320,-0.070,0.650,-0.870,-3.230,-9.210,270.000,-5.125,160.625
23.077,30,-132.250,-29.188,7.750,5.125,0.625,4.313,-0.630,-3.560,-9.590,0.230,-0.280,-0.390,-0.860,-3.280,-9.190,270.187,-5.063,160.313
23.103,30,-132.250,-28.750,7.250,-2.625,8.188,-2.938,-0.460,-3.400,-9.750,0.370,-0.130,-0.550,-0.840,-3.270,-9.200,270.125,-4.875,160.375
23.124,30,-132.250,-28.750,7.250,9.813,13.125,-3.875,-0.430,-3.290,-9.180,0.320,0.030,0.200,-0.770,-3.320,-9.190,270.125,-4.500,160.125
23.148,30,-132.250,-28.750,7.250,17.125,19.000,-4.500,-0.250,-3.330,-8.960,0.450,0.040,0.210,-0.710,-3.380,-9.170,270.125,-4.188,159.750
23.189,30,-132.250,-29.063,7.750,13.250,1.313,-7.125,-0.420,-3.640,-8.860,0.240,-0.140,0.260,-0.670,-3.490,-9.130,270.000,-3.938,159.000
23.212,30,-133.500,-28.375,7.063,19.375,-0.188,-11.500,-0.320,-3.770,-9.470,0.330,-0.220,-0.350,-0.660,-3.550,-9.110,269.750,-3.813,158.438
23.236,30,-133.500,-28.375,7.063,29.750,-0.500,-10.750,-0.430,-3.430,-8.550,0.200,0.240,0.500,-0.640,-3.680,-9.060,269.500,-3.688,157.813
23.26,30,-134.187,-28.000,7.875,23.750,-0.063,-11.125,-0.370,-3.390,-8.850,0.250,0.350,0.180,-0.620,-3.750,-9.030,269.313,-3.625,157.437
23.314,30,-133.062,-27.687,8.250,4.250,-0.625,-1.125,-0.690,-3.780,-9.180,-0.050,-0.010,-0.150,-0.630,-3.790,-9.020,269.125,-3.688,157.188
23.338,30,-133.062,-27.687,8.250,18.375,5.563,-1.438,-0.550,-3.770,-9.210,0.050,0.070,-0.210,-0.610,-3.840,-8.990,269.125,-3.563,156.813
23.362,30,-133.750,-28.000,9.563,19.813,8.688,1.188,-0.530,-3.750,-9.070,0.050,0.150,-0.100,-0.590,-3.900,-8.970,269.187,-3.438,156.437
23.404,30,-134.187,-26.875,9.188,22.188,19.188,2.875,-0.460,-4.220,-9.150,0.050,-0.190,-0.220,-0.510,-4.030,-8.920,269.438,-3.000,155.687
23.425,30,-134.187,-26.875,9.188,29.688,25.625,-0.875,-0.260,-4.270,-9.120,0.180,-0.150,-0.230,-0.400,-4.160,-8.860,269.625,-2.313,154.812
23.449,30,-134.187,-26.875,9.188,39.688,22.813,2.375,-0.100,-4.040,-8.390,0.160,0.320,0.850,-0.340,-4.280,-8.810,269.750,-2.000,154.063
23.47,30,-134.562,-26.500,8.875,18.750,10.125,3.750,-0.370,-4.040,-7.760,-0.050,0.300,1.010,-0.310,-4.350,-8.780,269.937,-1.813,153.625
23.515,30,-134.875,-26.188,8.875,-0.813,7.188,-2.125,-0.290,-4.630,-9.280,0.000,-0.280,-0.500,-0.260,-4.360,-8.770,270.000,-1.563,153.562
23.539,30,-134.875,-26.188,8.875,15.875,10.688,-1.188,0.140,-4.380,-8.700,0.370,0.030,0.040,-0.230,-4.410,-8.750,270.000,-1.313,153.188
23.563,30,-134.187,-25.000,9.563,24.188,11.812,2.125,0.220,-4.300,-8.380,0.420,0.180,0.320,-0.190,-4.490,-8.710,270.125,-1.125,152.688
23.587,30,-134.187,-25.000,9.563,15.188,1.563,4.563,0.150,-4.510,-7.800,0.160,-0.070,0.660,-0.190,-4.550,-8.680,270.250,-1.125,152.312
23.631,30,-135.250,-25.375,9.000,19.188,0.125,-5.250,0.010,-5.050,-8.810,0.210,-0.420,-0.160,-0.190,-4.620,-8.640,270.187,-1.125,151.812
23.657,30,-135.562,-25.750,11.187,24.500,-0.938,-6.750,0.130,-4.650,-8.210,0.310,0.030,0.390,-0.180,-4.690,-8.600,270.000,-1.063,151.187
23.678,30,-135.562,-25.750,11.187,14.938,-6.313,-6.813,0.270,-4.620,-8.520,0.470,0.130,0.040,-0.190,-4.760,-8.570,269.812,-1.125,150.938
23.703,30,-135.562,-25.750,11.187,9.500,-9.125,-3.500,-0.050,-4.670,-8.900,0.150,0.100,-0.340,-0.210,-4.780,-8.550,269.687,-1.188,150.750
23.753,30,-135.250,-25.000,10.875,17.063,4.688,-6.250,0.040,-4.790,-8.820,0.240,0.080,-0.320,-0.200,-4.880,-8.500,269.438,-1.188,150.063
23.775,30,-133.750,-24.688,10.500,15.750,2.438,-4.000,0.080,-4.700,-8.410,0.260,0.220,0.050,-0.180,-4.920,-8.470,269.313,-1.000,149.687
23.799,30,-133.750,-24.688,10.500,9.938,-2.188,-0.375,-0.010,-4.600,-8.380,0.160,0.350,0.070,-0.180,-4.960,-8.450,269.313,-1.063,149.500
23.84,30,-135.250,-24.688,9.500,14.625,5.125,-0.250,-0.210,-5.040,-8.230,-0.050,0.000,0.180,-0.160,-5.040,-8.410,269.313,-0.938,149.063
23.864,30,-135.562,-25.000,10.375,3.500,3.750,-3.063,-0.030,-4.910,-8.180,0.100,0.140,0.210,-0.140,-5.050,-8.400,269.313,-0.813,148.938
23.888,30,-135.562,-25.000,10.375,3.250,4.000,-2.438,0.060,-5.050,-8.500,0.190,0.010,-0.110,-0.120,-5.070,-8.390,269.250,-0.688,148.812
23.911,30,-136.375,-22.500,10.063,8.938,6.125,0.250,0.010,-5.050,-8.200,0.000,0.040,0.190,-0.100,-5.090,-8.370,269.313,-0.563,148.625
23.952,30,-136.375,-22.500,10.063,-2.313,9.063,-4.813,0.020,-5.280,-8.540,0.230,-0.010,-0.030,-0.040,-5.090,-8.370,269.313,-0.250,148.625
23.973,30,-135.562,-24.000,9.750,4.813,11.250,-4.375,0.170,-5.220,-8.240,0.180,-0.110,0.110,-0.010,-5.110,-8.360,269.250,0.000,148.562
23.999,30,-135.562,-24.000,9.750,6.313,12.563,-3.875,0.250,-5.140,-8.240,0.210,-0.010,0.110,0.030,-5.120,-8.350,269.250,0.250,148.375
24.02,30,-136.375,-24.250,11.250,6.000,7.063,-1.250,0.240,-5.120,-7.850,0.140,-0.080,0.110,0.070,-5.150,-8.340,269.250,0.375,148.250
24.065,30,-136.000,-24.250,12.000,5.813,1.875,-2.625,-0.130,-4.980,-8.020,-0.230,0.180,0.290,0.100,-5.170,-8.320,269.187,0.563,148.125
24.087,30,-136.000,-24.250,12.000,5.313,-4.125,-6.875,0.320,-5.360,-7.680,0.220,-0.170,0.630,0.100,-5.180,-8.320,269.000,0.563,148.000
24.111,30,-136.375,-23.500,12.188,6.875,-4.688,-3.063,0.190,-5.090,-8.490,0.100,0.110,-0.180,0.090,-5.220,-8.300,268.937,0.500,147.813
24.132,30,-136.375,-23.500,12.188,12.000,-4.000,-4.875,0.360,-5.230,-8.200,0.270,0.020,0.070,0.080,-5.250,-8.270,268.812,0.500,147.562
24.178,30,-136.000,-23.563,11.250,6.625,-1.313,-3.063,0.400,-5.310,-8.540,0.310,0.000,-0.300,0.080,-5.300,-8.240,268.562,0.438,147.125
24.214,30,-135.562,-23.188,11.750,1.375,-1.813,-3.813,0.140,-5.420,-8.830,0.190,0.170,0.190,0.070,-5.320,-8.230,268.438,0.438,147.125
24.235,30,-135.562,-23.188,11.750,0.250,-6.438,-4.188,0.190,-5.120,-7.900,0.130,0.200,0.320,0.060,-5.320,-8.230,268.313,0.313,147.062
24.261,30,-136.375,-23.563,12.063,1.375,-8.625,-3.063,0.180,-5.200,-7.960,0.140,0.120,0.260,0.040,-5.320,-8.230,268.187,0.125,147.125
24.302,30,-136.375,-23.563,12.063,1.438,-9.688,-6.125,0.160,-5.460,-8.860,0.170,-0.140,-0.620,-0.010,-5.320,-8.230,267.812,-0.063,147.062
24.323,30,-136.000,-24.375,11.688,8.875,-9.750,-6.250,0.100,-5.190,-8.350,0.130,0.160,-0.130,-0.020,-5.350,-8.210,267.687,-0.125,146.875
24.349,30,-136.000,-24.375,11.688,0.500,-11.313,-6.500,0.310,-5.210,-7.740,0.350,0.130,0.460,-0.040,-5.350,-8.210,267.500,-0.188,146.875
24.39,30,-136.375,-23.500,11.750,1.750,-7.250,-4.813,0.250,-5.390,-9.020,0.330,-0.030,-0.800,-0.070,-5.360,-8.200,267.188,-0.438,146.812
24.414,30,-136.687,-23.500,12.688,6.813,-8.500,-4.813,0.050,-5.170,-8.240,0.180,0.070,-0.290,-0.080,-5.380,-8.190,267.000,-0.438,146.625
24.435,30,-136.687,-23.500,12.688,10.562,-3.625,-4.313,0.220,-5.080,-8.300,0.300,0.330,-0.120,-0.080,-5.410,-8.170,266.937,-0.438,146.438
24.461,30,-136.687,-22.750,12.500,19.250,-1.750,0.313,0.160,-5.650,-7.990,0.250,-0.190,0.150,-0.080,-5.460,-8.140,266.937,-0.500,145.875
24.502,30,-136.687,-22.750,12.500,29.063,8.188,4.000,0.050,-5.580,-8.310,0.130,0.020,-0.270,-0.070,-5.610,-8.030,267.188,-0.375,144.750
24.523,30,-135.187,-23.875,12.563,22.563,6.875,1.625,0.390,-5.560,-7.610,0.410,0.130,0.490,-0.040,-5.700,-7.970,267.250,-0.250,144.375
24.548,30,-135.187,-23.875,12.563,9.875,7.000,5.250,0.140,-5.710,-7.920,0.180,0.020,0.020,-0.030,-5.730,-7.950,267.375,-0.188,144.125
24.569,30,-136.250,-22.750,13.563,9.188,0.938,4.375,0.150,-5.730,-7.880,0.190,0.020,0.040,-0.030,-5.760,-7.930,267.500,-0.250,143.875
24.613,30,-136.250,-22.750,11.375,18.688,0.750,3.250,0.240,-6.080,-7.820,0.300,-0.240,0.050,-0.050,-5.860,-7.860,267.687,-0.313,143.250
24.64,30,-136.250,-22.750,11.375,19.625,2.563,4.875,0.150,-5.860,-7.630,0.210,0.050,0.190,-0.060,-5.930,-7.800,267.812,-0.313,142.688
24.664,30,-136.687,-23.063,11.063,16.500,0.188,4.125,-0.170,-5.780,-7.830,-0.100,0.170,-0.040,-0.070,-5.970,-7.770,267.875,-0.375,142.437
24.685,30,-136.687,-23.063,11.063,10.063,-2.313,-0.250,-0.040,-6.340,-7.590,0.020,-0.340,0.160,-0.070,-6.000,-7.750,267.875,-0.438,142.250
24.73,30,-135.500,-21.688,9.875,12.500,-2.438,3.313,0.050,-5.880,-7.540,0.130,0.160,0.160,-0.080,-6.050,-7.710,267.937,-0.500,141.687
24.754,30,-135.500,-21.688,9.875,11.063,-0.188,4.375,-0.070,-6.220,-7.910,0.010,-0.140,-0.220,-0.090,-6.080,-7.680,268.062,-0.563,141.500
24.775,30,-136.250,-22.000,10.750,9.438,1.438,4.938,0.130,-6.150,-7.720,0.140,0.100,-0.240,-0.090,-6.120,-7.650,268.125,-0.563,141.312
24.817,30,-135.875,-22.250,10.000,2.250,-0.750,0.188,-0.230,-5.970,-7.740,0.000,-0.100,-0.120,-0.100,-6.140,-7.640,268.187,-0.563,141.188
24.838,30,-135.875,-22.250,10.000,8.500,-6.313,-4.563,0.270,-6.600,-7.480,0.380,-0.440,0.140,-0.100,-6.150,-7.630,268.062,-0.563,141.062
24.864,30,-134.750,-21.563,10.688,15.188,-3.125,3.125,0.180,-6.170,-7.310,0.300,0.020,0.280,-0.120,-6.190,-7.600,268.062,-0.688,140.688
24.885,30,-134.750,-21.563,10.688,13.188,0.563,4.625,0.030,-5.980,-7.260,0.160,0.250,0.290,-0.130,-6.240,-7.560,268.187,-0.750,140.437
24.93,30,-135.875,-21.188,9.000,7.375,0.938,3.563,0.040,-5.970,-7.700,0.180,0.300,-0.170,-0.130,-6.270,-7.530,268.313,-0.750,140.062
24.954,30,-135.875,-21.188,9.000,8.563,-2.563,1.125,0.040,-6.310,-7.470,0.180,-0.010,0.030,-0.140,-6.290,-7.510,268.313,-0.813,139.937
24.975,30,-135.187,-22.250,10.688,11.563,-3.500,1.938,0.080,-6.660,-7.370,0.210,0.050,-0.050,-0.150,-6.330,-7.480,268.375,-0.875,139.688
24.999,30,-135.187,-22.250,10.688,11.313,1.125,3.188,0.050,-6.540,-7.570,0.210,-0.170,-0.110,-0.160,-6.360,-7.450,268.438,-0.938,139.500
25.041,30,-135.187,-21.188,8.875,19.438,-1.375,3.375,0.140,-6.790,-7.170,0.320,-0.350,0.210,-0.170,-6.440,-7.380,268.625,-1.000,138.625
25.065,30,-135.500,-21.500,8.500,26.750,1.188,5.938,-0.080,-6.560,-7.230,0.100,-0.050,0.090,-0.180,-6.510,-7.330,268.750,-1.063,138.125
25.09,30,-135.500,-21.500,8.500,21.813,5.563,4.000,-0.150,-6.500,-7.290,0.030,0.080,-0.040,-0.180,-6.590,-7.250,268.875,-1.063,137.687
25.115,30,-135.187,-20.688,7.500,12.313,3.375,4.000,-0.080,-6.300,-7.200,0.100,0.320,0.020,-0.180,-6.620,-7.220,269.062,-1.063,137.312
25.156,30,-135.187,-20.688,7.500,8.250,-4.063,-0.438,-0.080,-6.810,-6.790,0.100,-0.130,0.380,-0.190,-6.670,-7.170,269.062,-1.125,136.937
25.177,30,-135.500,-20.375,6.500,3.813,1.313,0.875,-0.080,-6.550,-7.400,0.110,0.130,-0.240,-0.190,-6.690,-7.160,269.062,-1.125,136.937
25.202,30,-135.500,-20.375,6.500,2.563,-1.188,-0.750,0.000,-6.630,-7.100,0.190,0.050,0.060,-0.190,-6.690,-7.160,269.000,-1.125,136.875
25.244,30,-134.750,-20.375,6.875,5.500,-1.063,0.375,-0.070,-6.760,-6.970,0.120,-0.040,0.160,-0.200,-6.710,-7.140,269.000,-1.125,136.625
25.267,30,-135.500,-20.250,7.000,6.625,3.125,-0.875,-0.080,-6.680,-7.530,0.100,0.050,-0.410,-0.180,-6.740,-7.110,269.000,-1.063,136.500
